landscape,wind,strategy,min_dist,seed,cells_burned,burn_pct,cells_treated,treat_pct,peak_burning,fire_periods,returncode
Arrowhead,ws10,proximity,0,18,170,0.0640215,471,0.177377,109,200,0
Arrowhead,ws10,proximity,0,19,204,0.0768257,471,0.177377,141,200,0
Arrowhead,ws10,proximity,0,20,159,0.0598789,471,0.177377,117,200,0
Arrowhead,ws10,proximity,0,21,145,0.0546065,471,0.177377,100,200,0
Arrowhead,ws10,proximity,0,25,567,0.21353,471,0.177377,325,200,0
Arrowhead,ws10,proximity,0,27,74,0.0278682,471,0.177377,52,200,0
Arrowhead,ws10,proximity,0,28,96,0.0361533,471,0.177377,76,200,0
Arrowhead,ws10,proximity,0,29,195,0.0734364,471,0.177377,122,200,0
Arrowhead,ws10,proximity,0,22,684,0.257592,471,0.177377,419,200,0
Arrowhead,ws10,proximity,0,26,182,0.0685406,471,0.177377,111,200,0
Arrowhead,ws10,fuel_elevation,0,7,166,0.0625151,471,0.177377,97,200,0
Arrowhead,ws10,fuel_elevation,0,6,254,0.0956556,471,0.177377,145,200,0
Arrowhead,ws10,fuel_elevation,0,8,173,0.0651512,471,0.177377,104,200,0
Arrowhead,ws10,fuel_elevation,0,2,173,0.0651512,471,0.177377,108,200,0
Arrowhead,ws10,proximity,0,30,264,0.0994215,471,0.177377,164,200,0
Arrowhead,ws10,fuel_elevation,0,1,235,0.0885002,471,0.177377,144,200,0
Arrowhead,ws10,fuel_elevation,0,9,79,0.0297511,471,0.177377,63,200,0
Arrowhead,ws10,fuel_elevation,0,3,159,0.0598789,471,0.177377,93,200,0
Arrowhead,ws10,fuel_elevation,0,4,141,0.0531001,471,0.177377,91,200,0
Arrowhead,ws10,fuel_elevation,0,5,256,0.0964088,471,0.177377,152,200,0
Arrowhead,ws10,fuel_elevation,0,12,168,0.0632683,471,0.177377,104,200,0
Arrowhead,ws10,fuel_elevation,0,13,207,0.0779555,471,0.177377,140,200,0
Arrowhead,ws10,fuel_elevation,0,14,233,0.087747,471,0.177377,144,200,0
Arrowhead,ws10,fuel_elevation,0,18,130,0.0489576,471,0.177377,90,200,0
Arrowhead,ws10,fuel_elevation,0,10,208,0.0783321,471,0.177377,131,200,0
Arrowhead,ws10,fuel_elevation,0,11,173,0.0651512,471,0.177377,108,200,0
Arrowhead,ws10,fuel_elevation,0,22,244,0.0918896,471,0.177377,147,200,0
Arrowhead,ws10,fuel_elevation,0,23,218,0.0820981,471,0.177377,146,200,0
Arrowhead,ws10,fuel_elevation,0,17,94,0.0354001,471,0.177377,73,200,0
Arrowhead,ws10,fuel_elevation,0,16,221,0.0832279,471,0.177377,129,200,0
Arrowhead,ws10,fuel_elevation,0,15,218,0.0820981,471,0.177377,146,200,0
Arrowhead,ws10,fuel_elevation,0,25,172,0.0647746,471,0.177377,104,200,0
Arrowhead,ws10,fuel_elevation,0,19,209,0.0787087,471,0.177377,132,200,0
Arrowhead,ws10,fuel_elevation,0,20,159,0.0598789,471,0.177377,97,200,0
Arrowhead,ws10,fuel_elevation,0,24,249,0.0937726,471,0.177377,151,200,0
Arrowhead,ws10,fuel_elevation,0,21,135,0.0508406,471,0.177377,97,200,0
Arrowhead,ws10,fuel_elevation,0,28,79,0.0297511,471,0.177377,63,200,0
Arrowhead,ws10,fuel_elevation,0,29,173,0.0651512,471,0.177377,109,200,0
Arrowhead,ws10,fuel_elevation,0,27,94,0.0354001,471,0.177377,73,200,0
Arrowhead,ws10,fuel_elevation,0,26,163,0.0613853,471,0.177377,95,200,0
Arrowhead,ws10,neighbour_fuel,0,4,131,0.0493342,471,0.177377,89,200,0
Arrowhead,ws10,neighbour_fuel,0,6,207,0.0779555,471,0.177377,144,200,0
Arrowhead,ws10,neighbour_fuel,0,1,95,0.0357767,471,0.177377,76,200,0
Arrowhead,ws10,neighbour_fuel,0,5,76,0.0286214,471,0.177377,60,200,0
Arrowhead,ws10,fuel_elevation,0,30,232,0.0873704,471,0.177377,143,200,0
Arrowhead,ws10,neighbour_fuel,0,2,149,0.0561129,471,0.177377,91,200,0
Arrowhead,ws10,neighbour_fuel,0,9,103,0.0387895,471,0.177377,73,200,0
Arrowhead,ws10,neighbour_fuel,0,3,194,0.0730598,471,0.177377,128,200,0
Arrowhead,ws10,neighbour_fuel,0,7,194,0.0730598,471,0.177377,137,200,0
Arrowhead,ws10,neighbour_fuel,0,15,176,0.066281,471,0.177377,108,200,0
Arrowhead,ws10,neighbour_fuel,0,12,527,0.198466,471,0.177377,279,200,0
Arrowhead,ws10,neighbour_fuel,0,8,194,0.0730598,471,0.177377,128,200,0
Arrowhead,ws10,neighbour_fuel,0,14,390,0.146873,471,0.177377,238,200,0
Arrowhead,ws10,neighbour_fuel,0,13,214,0.0805917,471,0.177377,143,200,0
Arrowhead,ws10,neighbour_fuel,0,10,188,0.0708002,471,0.177377,127,200,0
Arrowhead,ws10,neighbour_fuel,0,11,236,0.0888768,471,0.177377,144,200,0
Arrowhead,ws10,neighbour_fuel,0,16,157,0.0591257,471,0.177377,110,200,0
Arrowhead,ws10,neighbour_fuel,0,18,187,0.0704236,471,0.177377,129,200,0
Arrowhead,ws10,neighbour_fuel,0,21,168,0.0632683,471,0.177377,105,200,0
Arrowhead,ws10,neighbour_fuel,0,25,167,0.0628917,471,0.177377,105,200,0
Arrowhead,ws10,neighbour_fuel,0,17,191,0.07193,471,0.177377,122,200,0
Arrowhead,ws10,neighbour_fuel,0,19,190,0.0715534,471,0.177377,129,200,0
Arrowhead,ws10,neighbour_fuel,0,24,227,0.0854875,471,0.177377,141,200,0
Arrowhead,ws10,neighbour_fuel,0,20,165,0.0621385,471,0.177377,111,200,0
Arrowhead,ws10,neighbour_fuel,0,22,319,0.120134,471,0.177377,182,200,0
Arrowhead,ws10,neighbour_fuel,0,27,182,0.0685406,471,0.177377,124,200,0
Arrowhead,ws10,neighbour_fuel,0,28,103,0.0387895,471,0.177377,73,200,0
Arrowhead,ws10,neighbour_fuel,0,23,279,0.10507,471,0.177377,190,200,0
Arrowhead,ws10,neighbour_fuel,0,29,222,0.0836045,471,0.177377,142,200,0
Arrowhead,ws10,neighbour_fuel,0,26,184,0.0692938,471,0.177377,123,200,0
Arrowhead,ws10,shielded_ratio,0,5,292,0.109966,471,0.177377,180,200,0
Arrowhead,ws10,shielded_ratio,0,2,149,0.0561129,471,0.177377,91,200,0
Arrowhead,ws10,shielded_ratio,0,6,206,0.0775789,471,0.177377,141,200,0
Arrowhead,ws10,shielded_ratio,0,8,224,0.0843577,471,0.177377,144,200,0
Arrowhead,ws10,shielded_ratio,0,10,189,0.0711768,471,0.177377,128,200,0
Arrowhead,ws10,shielded_ratio,0,1,252,0.0949024,471,0.177377,159,200,0
Arrowhead,ws10,shielded_ratio,0,4,175,0.0659044,471,0.177377,119,200,0
Arrowhead,ws10,shielded_ratio,0,7,194,0.0730598,471,0.177377,137,200,0
Arrowhead,ws10,shielded_ratio,0,9,104,0.0391661,471,0.177377,73,200,0
Arrowhead,ws10,shielded_ratio,0,16,165,0.0621385,471,0.177377,113,200,0
Arrowhead,ws10,shielded_ratio,0,11,198,0.0745662,471,0.177377,125,200,0
Arrowhead,ws10,shielded_ratio,0,14,254,0.0956556,471,0.177377,164,200,0
Arrowhead,ws10,shielded_ratio,0,13,214,0.0805917,471,0.177377,143,200,0
Arrowhead,ws10,shielded_ratio,0,21,168,0.0632683,471,0.177377,105,200,0
Arrowhead,ws10,shielded_ratio,0,23,278,0.104694,471,0.177377,190,200,0
Arrowhead,ws10,shielded_ratio,0,18,158,0.0595023,471,0.177377,110,200,0
Arrowhead,ws10,neighbour_fuel,0,30,2781,1.04732,471,0.177377,1220,200,0
Arrowhead,ws10,shielded_ratio,0,17,215,0.0809683,471,0.177377,139,200,0
Arrowhead,ws10,shielded_ratio,0,3,4756,1.79109,471,0.177377,1858,200,0
Arrowhead,ws10,shielded_ratio,0,19,190,0.0715534,471,0.177377,129,200,0
Arrowhead,ws10,shielded_ratio,0,20,165,0.0621385,471,0.177377,111,200,0
Arrowhead,ws10,shielded_ratio,0,12,4459,1.67925,471,0.177377,1741,200,0
Arrowhead,ws10,shielded_ratio,0,25,167,0.0628917,471,0.177377,105,200,0
Arrowhead,ws10,shielded_ratio,0,22,335,0.12616,471,0.177377,189,200,0
Arrowhead,ws10,shielded_ratio,0,15,4749,1.78846,471,0.177377,1953,200,0
Arrowhead,ws10,shielded_ratio,0,26,291,0.10959,471,0.177377,183,200,0
Arrowhead,ws10,shielded_ratio,0,24,224,0.0843577,471,0.177377,131,200,0
Arrowhead,ws10,open_anchor,0,3,198,0.0745662,471,0.177377,126,200,0
Arrowhead,ws10,open_anchor,0,4,154,0.0579959,471,0.177377,105,200,0
Arrowhead,ws10,shielded_ratio,0,28,104,0.0391661,471,0.177377,73,200,0
Arrowhead,ws10,shielded_ratio,0,27,208,0.0783321,471,0.177377,131,200,0
Arrowhead,ws10,open_anchor,0,6,202,0.0760725,471,0.177377,130,200,0
Arrowhead,ws10,open_anchor,0,7,143,0.0538533,471,0.177377,99,200,0
Arrowhead,ws10,shielded_ratio,0,29,310,0.116745,471,0.177377,185,200,0
Arrowhead,ws10,shielded_ratio,0,30,345,0.129926,471,0.177377,205,200,0
Arrowhead,ws10,open_anchor,0,2,136,0.0512172,471,0.177377,84,200,0
Arrowhead,ws10,open_anchor,0,1,130,0.0489576,471,0.177377,91,200,0
Arrowhead,ws10,open_anchor,0,5,92,0.0346469,471,0.177377,73,200,0
Arrowhead,ws10,open_anchor,0,9,122,0.0459448,471,0.177377,89,200,0
Arrowhead,ws10,open_anchor,0,11,167,0.0628917,471,0.177377,98,200,0
Arrowhead,ws10,open_anchor,0,17,170,0.0640215,471,0.177377,116,200,0
Arrowhead,ws10,open_anchor,0,10,201,0.0756959,471,0.177377,135,200,0
Arrowhead,ws10,open_anchor,0,12,194,0.0730598,471,0.177377,119,200,0
Arrowhead,ws10,open_anchor,0,13,267,0.100551,471,0.177377,163,200,0
Arrowhead,ws10,open_anchor,0,8,199,0.0749428,471,0.177377,137,200,0
Arrowhead,ws10,open_anchor,0,21,154,0.0579959,471,0.177377,102,200,0
Arrowhead,ws10,open_anchor,0,18,133,0.0500874,471,0.177377,94,200,0
Arrowhead,ws10,open_anchor,0,16,220,0.0828513,471,0.177377,142,200,0
Arrowhead,ws10,open_anchor,0,22,167,0.0628917,471,0.177377,103,200,0
Arrowhead,ws10,open_anchor,0,14,740,0.278682,471,0.177377,379,200,0
Arrowhead,ws10,open_anchor,0,23,253,0.095279,471,0.177377,173,200,0
Arrowhead,ws10,open_anchor,0,19,203,0.0764491,471,0.177377,135,200,0
Arrowhead,ws10,open_anchor,0,20,176,0.066281,471,0.177377,121,200,0
Arrowhead,ws10,open_anchor,0,15,1188,0.447397,471,0.177377,542,200,0
Arrowhead,ws10,open_anchor,0,24,156,0.0587491,471,0.177377,101,200,0
Arrowhead,ws10,open_anchor,0,25,157,0.0591257,471,0.177377,95,200,0
Arrowhead,ws10,open_anchor,0,30,281,0.105824,471,0.177377,174,200,0
Arrowhead,ws10,open_anchor,0,26,167,0.0628917,471,0.177377,117,200,0
Arrowhead,ws10,open_anchor,0,27,107,0.0402959,471,0.177377,74,200,0
Arrowhead,ws10,open_anchor,0,28,125,0.0470746,471,0.177377,89,200,0
Arrowhead,ws10,fuel_flank,0,1,326,0.122771,471,0.177377,209,200,0
Arrowhead,ws10,fuel_flank,0,2,158,0.0595023,471,0.177377,92,200,0
Arrowhead,ws10,open_anchor,0,29,168,0.0632683,471,0.177377,111,200,0
Arrowhead,ws10,fuel_flank,0,5,223,0.0839811,471,0.177377,148,200,0
Arrowhead,ws10,fuel_flank,0,8,169,0.0636449,471,0.177377,124,200,0
Arrowhead,ws10,fuel_flank,0,12,279,0.10507,471,0.177377,152,200,0
Arrowhead,ws10,fuel_flank,0,13,236,0.0888768,471,0.177377,157,200,0
Arrowhead,ws10,fuel_flank,0,4,153,0.0576193,471,0.177377,94,200,0
Arrowhead,ws10,fuel_flank,0,3,247,0.0930194,471,0.177377,155,200,0
Arrowhead,ws10,fuel_flank,0,15,259,0.0975386,471,0.177377,169,200,0
Arrowhead,ws10,fuel_flank,0,6,275,0.103564,471,0.177377,181,200,0
Arrowhead,ws10,fuel_flank,0,7,59,0.0222192,471,0.177377,46,200,0
Arrowhead,ws10,fuel_flank,0,16,164,0.0617619,471,0.177377,119,200,0
Arrowhead,ws10,fuel_flank,0,9,95,0.0357767,471,0.177377,75,200,0
Arrowhead,ws10,fuel_flank,0,10,213,0.0802151,471,0.177377,141,200,0
Arrowhead,ws10,fuel_flank,0,18,170,0.0640215,471,0.177377,109,200,0
Arrowhead,ws10,fuel_flank,0,20,161,0.0606321,471,0.177377,120,200,0
Arrowhead,ws10,fuel_flank,0,21,147,0.0553597,471,0.177377,100,200,0
Arrowhead,ws10,fuel_flank,0,11,1008,0.37961,471,0.177377,559,200,0
Arrowhead,ws10,fuel_flank,0,17,133,0.0500874,471,0.177377,82,200,0
Arrowhead,ws10,fuel_flank,0,24,253,0.095279,471,0.177377,165,200,0
Arrowhead,ws10,fuel_flank,0,14,1633,0.614983,471,0.177377,798,200,0
Arrowhead,ws10,fuel_flank,0,27,74,0.0278682,471,0.177377,52,200,0
Arrowhead,ws10,fuel_flank,0,28,104,0.0391661,471,0.177377,78,200,0
Arrowhead,ws10,fuel_flank,0,19,204,0.0768257,471,0.177377,141,200,0
Arrowhead,ws10,cell1_baseline,0,2,145,0.0546065,471,0.177377,92,200,0
Arrowhead,ws10,cell1_baseline,0,1,72,0.027115,471,0.177377,56,200,0
Arrowhead,ws10,fuel_flank,0,29,195,0.0734364,471,0.177377,122,200,0
Arrowhead,ws10,fuel_flank,0,23,253,0.095279,471,0.177377,165,200,0
Arrowhead,ws10,fuel_flank,0,22,684,0.257592,471,0.177377,419,200,0
Arrowhead,ws10,cell1_baseline,0,4,147,0.0553597,471,0.177377,92,200,0
Arrowhead,ws10,fuel_flank,0,26,182,0.0685406,471,0.177377,111,200,0
Arrowhead,ws10,fuel_flank,0,25,633,0.238386,471,0.177377,349,200,0
Arrowhead,ws10,cell1_baseline,0,7,65,0.0244788,471,0.177377,48,200,0
Arrowhead,ws10,cell1_baseline,0,9,82,0.0308809,471,0.177377,62,200,0
Arrowhead,ws10,cell1_baseline,0,3,167,0.0628917,471,0.177377,117,200,0
Arrowhead,ws10,cell1_baseline,0,8,183,0.0689172,471,0.177377,120,200,0
Arrowhead,ws10,cell1_baseline,0,5,187,0.0704236,471,0.177377,130,200,0
Arrowhead,ws10,cell1_baseline,0,12,165,0.0621385,471,0.177377,110,200,0
Arrowhead,ws10,cell1_baseline,0,6,207,0.0779555,471,0.177377,134,200,0
Arrowhead,ws10,fuel_flank,0,30,280,0.105447,471,0.177377,165,200,0
Arrowhead,ws10,cell1_baseline,0,15,166,0.0625151,471,0.177377,107,200,0
Arrowhead,ws10,cell1_baseline,0,10,176,0.066281,471,0.177377,125,200,0
Arrowhead,ws10,cell1_baseline,0,18,137,0.0515938,471,0.177377,98,200,0
Arrowhead,ws10,cell1_baseline,0,16,183,0.0689172,471,0.177377,123,200,0
Arrowhead,ws10,cell1_baseline,0,11,140,0.0527236,471,0.177377,84,200,0
Arrowhead,ws10,cell1_baseline,0,19,185,0.0696704,471,0.177377,130,200,0
Arrowhead,ws10,cell1_baseline,0,13,190,0.0715534,471,0.177377,132,200,0
Arrowhead,ws10,cell1_baseline,0,17,98,0.0369065,471,0.177377,76,200,0
Arrowhead,ws10,cell1_baseline,0,14,214,0.0805917,471,0.177377,146,200,0
Arrowhead,ws10,cell1_baseline,0,22,134,0.050464,471,0.177377,88,200,0
Arrowhead,ws10,cell1_baseline,0,20,147,0.0553597,471,0.177377,104,200,0
Arrowhead,ws10,cell1_baseline,0,25,169,0.0636449,471,0.177377,112,200,0
Arrowhead,ws10,cell1_baseline,0,21,119,0.044815,471,0.177377,90,200,0
Arrowhead,ws10,cell1_baseline,0,27,92,0.0346469,471,0.177377,65,200,0
Arrowhead,ws10,cell1_baseline,0,23,229,0.0862407,471,0.177377,162,200,0
Arrowhead,ws10,cell1_baseline,0,26,153,0.0576193,471,0.177377,102,200,0
Arrowhead,ws10,cell1_baseline,0,28,85,0.0320107,471,0.177377,66,200,0
Arrowhead,ws10,cell1_baseline,0,24,140,0.0527236,471,0.177377,90,200,0
Arrowhead,ws10,cell2_ground,0,1,95,0.0357767,471,0.177377,76,200,0
Arrowhead,ws10,cell1_baseline,0,30,234,0.0881236,471,0.177377,151,200,0
Arrowhead,ws10,cell2_ground,0,4,131,0.0493342,471,0.177377,89,200,0
Arrowhead,ws10,cell1_baseline,0,29,167,0.0628917,471,0.177377,115,200,0
Arrowhead,ws10,cell2_ground,0,3,190,0.0715534,471,0.177377,124,200,0
Arrowhead,ws10,cell2_ground,0,2,152,0.0572427,471,0.177377,92,200,0
Arrowhead,ws10,cell2_ground,0,11,236,0.0888768,471,0.177377,144,200,0
Arrowhead,ws10,cell2_ground,0,5,76,0.0286214,471,0.177377,60,200,0
Arrowhead,ws10,cell2_ground,0,12,527,0.198466,471,0.177377,279,200,0
Arrowhead,ws10,cell2_ground,0,10,187,0.0704236,471,0.177377,125,200,0
Arrowhead,ws10,cell2_ground,0,13,216,0.0813449,471,0.177377,144,200,0
Arrowhead,ws10,cell2_ground,0,6,208,0.0783321,471,0.177377,144,200,0
Arrowhead,ws10,cell2_ground,0,9,103,0.0387895,471,0.177377,73,200,0
Arrowhead,ws10,cell2_ground,0,7,194,0.0730598,471,0.177377,137,200,0
Arrowhead,ws10,cell2_ground,0,8,195,0.0734364,471,0.177377,129,200,0
Arrowhead,ws10,cell2_ground,0,15,178,0.0670342,471,0.177377,108,200,0
Arrowhead,ws10,cell2_ground,0,17,191,0.07193,471,0.177377,122,200,0
Arrowhead,ws10,cell2_ground,0,16,158,0.0595023,471,0.177377,111,200,0
Arrowhead,ws10,cell2_ground,0,24,180,0.0677874,471,0.177377,108,200,0
Arrowhead,ws10,cell2_ground,0,21,171,0.064398,471,0.177377,105,200,0
Arrowhead,ws10,cell2_ground,0,25,167,0.0628917,471,0.177377,105,200,0
Arrowhead,ws10,cell2_ground,0,18,184,0.0692938,471,0.177377,128,200,0
Arrowhead,ws10,cell2_ground,0,20,165,0.0621385,471,0.177377,112,200,0
Arrowhead,ws10,cell2_ground,0,19,189,0.0711768,471,0.177377,129,200,0
Arrowhead,ws10,cell2_ground,0,26,184,0.0692938,471,0.177377,123,200,0
Arrowhead,ws10,cell2_ground,0,14,3263,1.22884,471,0.177377,1483,200,0
Arrowhead,ws10,cell2_ground,0,23,279,0.10507,471,0.177377,190,200,0
Arrowhead,ws10,cell2_ground,0,22,317,0.119381,471,0.177377,180,200,0
Arrowhead,ws10,cell2_ground,0,29,222,0.0836045,471,0.177377,142,200,0
Arrowhead,ws10,cell2_ground,0,28,103,0.0387895,471,0.177377,73,200,0
Arrowhead,ws10,cell2_ground,0,27,182,0.0685406,471,0.177377,124,200,0
Arrowhead,ws10,cell2_ground,0,30,2897,1.091,471,0.177377,1257,200,0
Arrowhead,ws10,cell3_lowonly,0,1,8513,3.20597,471,0.177377,2991,200,0
Arrowhead,ws10,cell3_lowonly,0,5,8545,3.21802,471,0.177377,2981,200,0
Arrowhead,ws10,cell3_lowonly,0,9,8361,3.14873,471,0.177377,2907,200,0
Arrowhead,ws10,cell3_lowonly,0,11,8522,3.20936,471,0.177377,2985,200,0
Arrowhead,ws10,cell3_lowonly,0,4,8452,3.183,471,0.177377,2915,200,0
Arrowhead,ws10,cell3_lowonly,0,3,8516,3.2071,471,0.177377,2911,200,0
Arrowhead,ws10,cell3_lowonly,0,2,8514,3.20635,471,0.177377,2991,200,0
Arrowhead,ws10,cell3_lowonly,0,6,8536,3.21463,471,0.177377,2971,200,0
Arrowhead,ws10,cell3_lowonly,0,7,8533,3.2135,471,0.177377,2974,200,0
Arrowhead,ws10,cell3_lowonly,0,8,8506,3.20333,471,0.177377,2980,200,0
Arrowhead,ws10,cell3_lowonly,0,10,8614,3.244,471,0.177377,2999,200,0
Arrowhead,ws10,cell3_lowonly,0,13,8575,3.22932,471,0.177377,2959,200,0
Arrowhead,ws10,cell3_lowonly,0,12,8534,3.21388,471,0.177377,2945,200,0
Arrowhead,ws10,cell3_lowonly,0,15,8531,3.21275,471,0.177377,3020,200,0
Arrowhead,ws10,cell3_lowonly,0,14,8556,3.22216,471,0.177377,2985,200,0
Arrowhead,ws10,cell3_lowonly,0,16,8540,3.21614,471,0.177377,2926,200,0
Arrowhead,ws10,cell3_lowonly,0,19,8615,3.24438,471,0.177377,2987,200,0
Arrowhead,ws10,cell3_lowonly,0,21,8445,3.18036,471,0.177377,2943,200,0
Arrowhead,ws10,cell3_lowonly,0,18,8486,3.1958,471,0.177377,2935,200,0
Arrowhead,ws10,cell3_lowonly,0,17,8496,3.19957,471,0.177377,2911,200,0
Arrowhead,ws10,cell3_lowonly,0,20,8548,3.21915,471,0.177377,2962,200,0
Arrowhead,ws10,cell3_lowonly,0,23,8538,3.21538,471,0.177377,2999,200,0
Arrowhead,ws10,cell3_lowonly,0,22,8565,3.22555,471,0.177377,2957,200,0
Arrowhead,ws10,cell4_highonly,0,3,139,0.052347,471,0.177377,94,200,0
Arrowhead,ws10,cell3_lowonly,0,24,8560,3.22367,471,0.177377,2957,200,0
Arrowhead,ws10,cell4_highonly,0,4,183,0.0689172,471,0.177377,120,200,0
Arrowhead,ws10,cell3_lowonly,0,26,8498,3.20032,471,0.177377,2924,200,0
Arrowhead,ws10,cell3_lowonly,0,25,8502,3.20183,471,0.177377,2965,200,0
Arrowhead,ws10,cell4_highonly,0,6,254,0.0956556,471,0.177377,166,200,0
Arrowhead,ws10,cell3_lowonly,0,28,8370,3.15211,471,0.177377,2928,200,0
Arrowhead,ws10,cell4_highonly,0,7,235,0.0885002,471,0.177377,144,200,0
Arrowhead,ws10,cell4_highonly,0,5,447,0.168339,471,0.177377,308,200,0
Arrowhead,ws10,cell3_lowonly,0,27,8500,3.20107,471,0.177377,2928,200,0
Arrowhead,ws10,cell4_highonly,0,2,1822,0.686159,471,0.177377,770,200,0
Arrowhead,ws10,cell4_highonly,0,1,1921,0.723442,471,0.177377,845,200,0
Arrowhead,ws10,cell3_lowonly,0,30,8553,3.22103,471,0.177377,2996,200,0
Arrowhead,ws10,cell4_highonly,0,11,144,0.0542299,471,0.177377,96,200,0
Arrowhead,ws10,cell4_highonly,0,10,621,0.233867,471,0.177377,370,200,0
Arrowhead,ws10,cell3_lowonly,0,29,8543,3.21727,471,0.177377,2934,200,0
Arrowhead,ws10,cell4_highonly,0,9,188,0.0708002,471,0.177377,126,200,0
Arrowhead,ws10,cell4_highonly,0,13,265,0.0997981,471,0.177377,171,200,0
Arrowhead,ws10,cell4_highonly,0,21,187,0.0704236,471,0.177377,129,200,0
Arrowhead,ws10,cell4_highonly,0,22,278,0.104694,471,0.177377,181,200,0
Arrowhead,ws10,cell4_highonly,0,17,524,0.197337,471,0.177377,281,200,0
Arrowhead,ws10,cell4_highonly,0,18,165,0.0621385,471,0.177377,118,200,0
Arrowhead,ws10,cell4_highonly,0,12,874,0.329146,471,0.177377,423,200,0
Arrowhead,ws10,cell4_highonly,0,16,301,0.113356,471,0.177377,184,200,0
Arrowhead,ws10,cell4_highonly,0,15,540,0.203362,471,0.177377,332,200,0
Arrowhead,ws10,cell4_highonly,0,19,279,0.10507,471,0.177377,185,200,0
Arrowhead,ws10,cell4_highonly,0,20,269,0.101305,471,0.177377,186,200,0
Arrowhead,ws10,cell4_highonly,0,24,220,0.0828513,471,0.177377,144,200,0
Arrowhead,ws10,cell4_highonly,0,14,778,0.292992,471,0.177377,432,200,0
Arrowhead,ws10,cell4_highonly,0,8,2264,0.852615,471,0.177377,930,200,0
Arrowhead,ws10,cell4_highonly,0,25,391,0.147249,471,0.177377,265,200,0
Arrowhead,ws10,cell4_highonly,0,23,2418,0.910611,471,0.177377,990,200,0
Arrowhead,ws10,cell4_highonly,0,27,310,0.116745,471,0.177377,209,200,0
Arrowhead,ws10,cell4_highonly,0,26,131,0.0493342,471,0.177377,93,200,0
Arrowhead,ws10,cell4_highonly,0,28,175,0.0659044,471,0.177377,118,200,0
Arrowhead,ws10,cell4_highonly,0,29,438,0.164949,471,0.177377,325,200,0
Arrowhead,ws10,cell4_highonly,0,30,2435,0.917013,471,0.177377,1009,200,0
Arrowhead,ws10,cell5_hilly,0,3,8507,3.20371,471,0.177377,2921,200,0
Arrowhead,ws10,cell5_hilly,0,6,8574,3.22894,471,0.177377,2990,200,0
Arrowhead,ws10,cell5_hilly,0,1,8551,3.22028,471,0.177377,2990,200,0
Arrowhead,ws10,cell5_hilly,0,8,8507,3.20371,471,0.177377,2974,200,0
Arrowhead,ws10,cell5_hilly,0,5,8572,3.22819,471,0.177377,3001,200,0
Arrowhead,ws10,cell5_hilly,0,2,8522,3.20936,471,0.177377,2973,200,0
Arrowhead,ws10,cell5_hilly,0,4,8485,3.19542,471,0.177377,2923,200,0
Arrowhead,ws10,cell5_hilly,0,7,8553,3.22103,471,0.177377,2970,200,0
Arrowhead,ws10,cell5_hilly,0,9,8399,3.16304,471,0.177377,2919,200,0
Arrowhead,ws10,cell5_hilly,0,10,8618,3.24551,471,0.177377,2992,200,0
Arrowhead,ws10,cell5_hilly,0,13,8604,3.24024,471,0.177377,2982,200,0
Arrowhead,ws10,cell5_hilly,0,11,8539,3.21576,471,0.177377,2962,200,0
Arrowhead,ws10,cell5_hilly,0,14,8556,3.22216,471,0.177377,2992,200,0
Arrowhead,ws10,cell5_hilly,0,12,8528,3.21162,471,0.177377,2934,200,0
Arrowhead,ws10,cell5_hilly,0,15,8532,3.21312,471,0.177377,3005,200,0
Arrowhead,ws10,cell5_hilly,0,20,8574,3.22894,471,0.177377,2984,200,0
Arrowhead,ws10,cell5_hilly,0,21,8477,3.19241,471,0.177377,2948,200,0
Arrowhead,ws10,cell5_hilly,0,16,8539,3.21576,471,0.177377,2928,200,0
Arrowhead,ws10,cell5_hilly,0,19,8618,3.24551,471,0.177377,2992,200,0
Arrowhead,ws10,cell5_hilly,0,17,8498,3.20032,471,0.177377,2929,200,0
Arrowhead,ws10,cell5_hilly,0,18,8487,3.19618,471,0.177377,2932,200,0
Arrowhead,ws10,cell5_hilly,0,25,8508,3.20409,471,0.177377,2957,200,0
Arrowhead,ws10,cell5_hilly,0,22,8568,3.22668,471,0.177377,2950,200,0
Arrowhead,ws10,cell5_hilly,0,24,8556,3.22216,471,0.177377,2954,200,0
Arrowhead,ws10,cell5_hilly,0,23,8532,3.21312,471,0.177377,3005,200,0
Arrowhead,ws10,cell5_hilly,0,28,8380,3.15588,471,0.177377,2906,200,0
Arrowhead,ws10,cell5_hilly,0,26,8530,3.21237,471,0.177377,2918,200,0
Arrowhead,ws10,cell5_hilly,0,29,8536,3.21463,471,0.177377,2923,200,0
Arrowhead,ws10,cell5_hilly,0,27,8517,3.20747,471,0.177377,2939,200,0
Arrowhead,ws10,cell5_hilly,0,30,8557,3.22254,471,0.177377,3002,200,0
Arrowhead,ws10,cell6_barriers,0,1,8513,3.20597,471,0.177377,2991,200,0
Arrowhead,ws10,cell6_barriers,0,4,8452,3.183,471,0.177377,2915,200,0
Arrowhead,ws10,cell6_barriers,0,2,8514,3.20635,471,0.177377,2991,200,0
Arrowhead,ws10,cell6_barriers,0,3,8516,3.2071,471,0.177377,2911,200,0
Arrowhead,ws10,cell6_barriers,0,9,8361,3.14873,471,0.177377,2907,200,0
Arrowhead,ws10,cell6_barriers,0,8,8506,3.20333,471,0.177377,2980,200,0
Arrowhead,ws10,cell6_barriers,0,5,8545,3.21802,471,0.177377,2981,200,0
