quadrant,ignition_cell,wind_speed,wind_dir,strategy,min_dist,seed,cells_burned,burn_pct,cells_treated,treat_pct,peak_burning,fire_periods,returncode
NE,20015,ws25,90,cell2_ground,0,3,144,0.18088,471,0.591627,86,200,0
NE,20015,ws25,90,cell2_ground,0,2,107,0.134404,471,0.591627,69,200,0
NE,20015,ws25,90,cell2_ground,2,1,177,0.222331,471,0.591627,76,200,0
NE,20015,ws25,0,cell6_barriers,2,4,11287,14.1777,471,0.591627,5293,200,0
NE,20015,ws25,90,cell2_ground,0,5,201,0.252478,471,0.591627,120,200,0
NE,20015,ws25,90,cell2_ground,2,2,198,0.248709,471,0.591627,75,200,0
NE,20015,ws25,90,cell2_ground,2,3,223,0.280112,471,0.591627,96,200,0
NE,20015,ws25,90,cell2_ground,2,4,301,0.378088,471,0.591627,129,200,0
NE,20015,ws25,90,cell2_ground,2,5,265,0.332869,471,0.591627,107,200,0
NE,20015,ws25,90,cell4_highonly,0,2,9,0.011305,471,0.591627,9,200,0
NE,20015,ws25,90,cell4_highonly,0,1,6,0.00753665,471,0.591627,6,200,0
NE,20015,ws25,90,cell4_highonly,0,3,19,0.023866,471,0.591627,17,200,0
NE,20015,ws25,0,cell6_barriers,2,5,11379,14.2933,471,0.591627,5334,200,0
NE,20015,ws25,90,cell4_highonly,0,5,59,0.0741104,471,0.591627,43,200,0
NE,20015,ws25,90,cell3_lowonly,0,2,4123,5.17893,471,0.591627,1275,200,0
NE,20015,ws25,90,cell4_highonly,0,4,80,0.100489,471,0.591627,55,200,0
NE,20015,ws25,90,cell4_highonly,2,1,35,0.0439638,471,0.591627,21,200,0
NE,20015,ws25,90,cell3_lowonly,0,3,4317,5.42262,471,0.591627,1388,200,0
NE,20015,ws25,90,cell4_highonly,2,2,34,0.0427077,471,0.591627,19,200,0
NE,20015,ws25,90,cell3_lowonly,0,1,4174,5.24299,471,0.591627,1271,200,0
NE,20015,ws25,90,cell3_lowonly,2,2,4315,5.42011,471,0.591627,1327,200,0
NE,20015,ws25,90,cell3_lowonly,2,1,4374,5.49422,471,0.591627,1326,200,0
NE,20015,ws25,90,cell4_highonly,2,4,286,0.359247,471,0.591627,111,200,0
NE,20015,ws25,90,cell3_lowonly,0,4,4818,6.05193,471,0.591627,1550,200,0
NE,20015,ws25,90,cell4_highonly,2,5,164,0.206002,471,0.591627,66,200,0
NE,20015,ws25,90,cell3_lowonly,0,5,4799,6.02806,471,0.591627,1564,200,0
NE,20015,ws25,90,cell3_lowonly,2,3,4529,5.68891,471,0.591627,1423,200,0
NE,20015,ws25,90,cell3_lowonly,2,4,4847,6.08835,471,0.591627,1550,200,0
NE,20015,ws25,90,cell4_highonly,2,3,1379,1.73217,471,0.591627,418,200,0
NE,20015,ws25,90,cell3_lowonly,2,5,4821,6.0557,471,0.591627,1558,200,0
NE,20015,ws25,90,cell5_hilly,0,2,4327,5.43518,471,0.591627,1325,200,0
NE,20015,ws25,90,cell5_hilly,0,1,4376,5.49673,471,0.591627,1352,200,0
NE,20015,ws25,90,cell5_hilly,2,4,4827,6.06323,471,0.591627,1559,200,0
NE,20015,ws25,90,cell5_hilly,0,3,4500,5.65249,471,0.591627,1406,200,0
NE,20015,ws25,90,cell6_barriers,0,1,4174,5.24299,471,0.591627,1271,200,0
NE,20015,ws25,90,cell5_hilly,2,5,4817,6.05067,471,0.591627,1554,200,0
NE,20015,ws25,90,cell5_hilly,2,1,4378,5.49924,471,0.591627,1355,200,0
NE,20015,ws25,90,cell5_hilly,0,4,4826,6.06198,471,0.591627,1548,200,0
NE,20015,ws25,90,cell5_hilly,0,5,4813,6.04565,471,0.591627,1556,200,0
NE,20015,ws25,180,none,0,1,5440,6.83323,0,0.0,2229,200,0
NE,20015,ws25,90,cell6_barriers,0,2,4123,5.17893,471,0.591627,1275,200,0
NE,20015,ws25,180,none,0,2,5465,6.86463,0,0.0,2257,200,0
NE,20015,ws25,180,none,0,3,5676,7.12967,0,0.0,2264,200,0
NE,20015,ws25,180,none,0,4,5737,7.20629,0,0.0,2319,200,0
NE,20015,ws25,180,none,0,5,5576,7.00406,0,0.0,2249,200,0
NE,20015,ws25,90,cell5_hilly,2,2,4311,5.41508,471,0.591627,1323,200,0
NE,20015,ws25,180,random,0,1,5430,6.82067,471,0.591627,2214,200,0
NE,20015,ws25,180,random,0,2,5465,6.86463,471,0.591627,2257,200,0
NE,20015,ws25,180,random,0,3,5676,7.12967,471,0.591627,2264,200,0
NE,20015,ws25,180,random,0,5,5553,6.97517,471,0.591627,2228,200,0
NE,20015,ws25,180,random,0,4,5729,7.19624,471,0.591627,2313,200,0
NE,20015,ws25,90,cell5_hilly,2,3,4501,5.65374,471,0.591627,1407,200,0
NE,20015,ws25,180,random,2,1,5428,6.81815,471,0.591627,2234,200,0
NE,20015,ws25,180,random,2,2,5465,6.86463,471,0.591627,2257,200,0
NE,20015,ws25,180,random,2,3,5676,7.12967,471,0.591627,2264,200,0
NE,20015,ws25,180,random,2,4,5730,7.1975,471,0.591627,2309,200,0
NE,20015,ws25,180,random,2,5,5556,6.97894,471,0.591627,2228,200,0
NE,20015,ws25,90,cell6_barriers,0,3,4317,5.42262,471,0.591627,1379,200,0
NE,20015,ws25,90,cell6_barriers,0,4,4818,6.05193,471,0.591627,1550,200,0
NE,20015,ws25,180,proximity,0,4,160,0.200977,471,0.591627,108,200,0
NE,20015,ws25,180,proximity,2,2,360,0.452199,471,0.591627,136,200,0
NE,20015,ws25,180,proximity,2,3,221,0.2776,471,0.591627,88,200,0
NE,20015,ws25,90,cell6_barriers,0,5,4799,6.02806,471,0.591627,1564,200,0
NE,20015,ws25,180,proximity,0,1,1097,1.37795,471,0.591627,777,200,0
NE,20015,ws25,180,proximity,2,4,188,0.236148,471,0.591627,91,200,0
NE,20015,ws25,90,cell6_barriers,2,1,4374,5.49422,471,0.591627,1326,200,0
NE,20015,ws25,90,cell6_barriers,2,2,4315,5.42011,471,0.591627,1327,200,0
NE,20015,ws25,180,open_anchor,0,1,26,0.0326588,471,0.591627,25,200,0
NE,20015,ws25,180,proximity,2,1,1327,1.66686,471,0.591627,719,200,0
NE,20015,ws25,90,cell6_barriers,2,3,4529,5.68891,471,0.591627,1423,200,0
NE,20015,ws25,180,open_anchor,0,3,110,0.138172,471,0.591627,78,200,0
NE,20015,ws25,90,cell6_barriers,2,5,4821,6.0557,471,0.591627,1558,200,0
NE,20015,ws25,90,cell6_barriers,2,4,4847,6.08835,471,0.591627,1550,200,0
NE,20015,ws25,180,proximity,0,3,1230,1.54501,471,0.591627,820,200,0
NE,20015,ws25,180,open_anchor,0,2,21,0.0263783,471,0.591627,21,200,0
NE,20015,ws25,180,proximity,0,2,1337,1.67942,471,0.591627,892,200,0
NE,20015,ws25,180,open_anchor,0,4,136,0.170831,471,0.591627,94,200,0
NE,20015,ws25,180,open_anchor,2,2,216,0.271319,471,0.591627,96,200,0
NE,20015,ws25,180,open_anchor,2,3,325,0.408235,471,0.591627,158,200,0
NE,20015,ws25,180,proximity,0,5,2395,3.00838,471,0.591627,1414,200,0
NE,20015,ws25,180,cell1_baseline,0,2,310,0.389393,471,0.591627,207,200,0
NE,20015,ws25,180,cell1_baseline,0,1,338,0.424564,471,0.591627,244,200,0
NE,20015,ws25,180,open_anchor,2,1,1261,1.58395,471,0.591627,643,200,0
NE,20015,ws25,180,open_anchor,0,5,917,1.15185,471,0.591627,599,200,0
NE,20015,ws25,180,open_anchor,2,5,1532,1.92436,471,0.591627,835,200,0
NE,20015,ws25,180,cell1_baseline,2,2,603,0.757433,471,0.591627,275,200,0
NE,20015,ws25,180,cell1_baseline,2,1,670,0.841592,471,0.591627,320,200,0
NE,20015,ws25,180,cell1_baseline,0,4,685,0.860434,471,0.591627,481,200,0
NE,20015,ws25,180,cell1_baseline,0,3,638,0.801397,471,0.591627,445,200,0
NE,20015,ws25,180,cell1_baseline,0,5,1072,1.34655,471,0.591627,584,200,0
NE,20015,ws25,180,proximity,2,5,3558,4.46923,471,0.591627,1576,200,0
NE,20015,ws25,180,cell2_ground,0,1,150,0.188416,471,0.591627,122,200,0
NE,20015,ws25,180,open_anchor,2,4,2241,2.81494,471,0.591627,1148,200,0
NE,20015,ws25,180,cell2_ground,0,2,292,0.366783,471,0.591627,211,200,0
NE,20015,ws25,180,cell2_ground,0,3,289,0.363015,471,0.591627,207,200,0
NE,20015,ws25,180,cell2_ground,0,4,674,0.846617,471,0.591627,458,200,0
NE,20015,ws25,180,cell1_baseline,2,3,2320,2.91417,471,0.591627,965,200,0
NE,20015,ws25,180,cell2_ground,2,2,1110,1.39428,471,0.591627,542,200,0
NE,20015,ws25,180,cell2_ground,2,3,1437,1.80503,471,0.591627,693,200,0
NE,20015,ws25,180,cell1_baseline,2,5,1963,2.46574,471,0.591627,1090,200,0
NE,20015,ws25,180,cell1_baseline,2,4,3236,4.06476,471,0.591627,1478,200,0
NE,20015,ws25,180,cell2_ground,2,1,2695,3.38521,471,0.591627,1421,200,0
NE,20015,ws25,180,cell2_ground,2,4,2720,3.41661,471,0.591627,1429,200,0
NE,20015,ws25,180,cell2_ground,0,5,2646,3.32366,471,0.591627,1548,200,0
NE,20015,ws25,180,cell2_ground,2,5,2624,3.29603,471,0.591627,1431,200,0
NE,20015,ws25,180,cell4_highonly,0,1,16,0.0200977,471,0.591627,15,200,0
NE,20015,ws25,180,cell4_highonly,0,2,10,0.0125611,471,0.591627,10,200,0
NE,20015,ws25,180,cell4_highonly,0,3,43,0.0540126,471,0.591627,33,200,0
NE,20015,ws25,180,cell3_lowonly,0,1,5414,6.80057,471,0.591627,2188,200,0
NE,20015,ws25,180,cell4_highonly,0,4,59,0.0741104,471,0.591627,42,200,0
NE,20015,ws25,180,cell3_lowonly,0,5,5543,6.96261,471,0.591627,2241,200,0
NE,20015,ws25,180,cell4_highonly,2,1,102,0.128123,471,0.591627,43,200,0
NE,20015,ws25,180,cell4_highonly,0,5,150,0.188416,471,0.591627,98,200,0
NE,20015,ws25,180,cell4_highonly,2,2,94,0.118074,471,0.591627,38,200,0
NE,20015,ws25,180,cell3_lowonly,0,3,5509,6.9199,471,0.591627,2242,200,0
NE,20015,ws25,180,cell3_lowonly,0,2,5412,6.79806,471,0.591627,2201,200,0
NE,20015,ws25,180,cell3_lowonly,0,4,5720,7.18494,471,0.591627,2310,200,0
NE,20015,ws25,180,cell4_highonly,2,5,380,0.477321,471,0.591627,109,200,0
NE,20015,ws25,180,cell3_lowonly,2,1,5423,6.81187,471,0.591627,2245,200,0
NE,20015,ws25,180,cell3_lowonly,2,2,5455,6.85207,471,0.591627,2231,200,0
NE,20015,ws25,180,cell3_lowonly,2,5,5565,6.99024,471,0.591627,2236,200,0
NE,20015,ws25,180,cell3_lowonly,2,4,5720,7.18494,471,0.591627,2318,200,0
NE,20015,ws25,180,cell3_lowonly,2,3,5658,7.10706,471,0.591627,2250,200,0
NE,20015,ws25,180,cell4_highonly,2,3,3582,4.49938,471,0.591627,1363,200,0
NE,20015,ws25,180,cell4_highonly,2,4,4255,5.34474,471,0.591627,1543,200,0
NE,20015,ws25,180,cell5_hilly,0,1,5439,6.83197,471,0.591627,2229,200,0
NE,20015,ws25,180,cell5_hilly,0,2,5465,6.86463,471,0.591627,2257,200,0
NE,20015,ws25,180,cell5_hilly,0,3,5673,7.1259,471,0.591627,2281,200,0
NE,20015,ws25,180,cell5_hilly,2,3,5675,7.12841,471,0.591627,2253,200,0
NE,20015,ws25,180,cell5_hilly,0,4,5736,7.20503,471,0.591627,2317,200,0
NE,20015,ws25,180,cell5_hilly,0,5,5576,7.00406,471,0.591627,2249,200,0
NE,20015,ws25,180,cell5_hilly,2,2,5463,6.86212,471,0.591627,2237,200,0
NE,20015,ws25,180,cell5_hilly,2,1,5439,6.83197,471,0.591627,2235,200,0
NE,20015,ws25,270,none,0,2,7783,9.77629,0,0.0,3386,200,0
NE,20015,ws25,270,none,0,1,7559,9.49492,0,0.0,3306,200,0
NE,20015,ws25,270,none,0,3,7980,10.0237,0,0.0,3472,200,0
NE,20015,ws25,270,none,0,4,7949,9.9848,0,0.0,3425,200,0
NE,20015,ws25,270,none,0,5,7685,9.65319,0,0.0,3347,200,0
NE,20015,ws25,270,random,0,1,7542,9.47357,471,0.591627,3306,200,0
NE,20015,ws25,270,random,0,2,7508,9.43086,471,0.591627,3249,200,0
NE,20015,ws25,180,cell6_barriers,0,2,5412,6.79806,471,0.591627,2201,200,0
NE,20015,ws25,270,random,0,3,7820,9.82276,471,0.591627,3383,200,0
NE,20015,ws25,270,random,0,4,7940,9.9735,471,0.591627,3417,200,0
NE,20015,ws25,270,random,0,5,7652,9.61174,471,0.591627,3330,200,0
NE,20015,ws25,180,cell5_hilly,2,5,5576,7.00406,471,0.591627,2249,200,0
NE,20015,ws25,270,random,2,1,7547,9.47985,471,0.591627,3309,200,0
NE,20015,ws25,270,random,2,2,7506,9.42835,471,0.591627,3253,200,0
NE,20015,ws25,270,random,2,3,7784,9.77754,471,0.591627,3354,200,0
NE,20015,ws25,270,random,2,4,7942,9.97601,471,0.591627,3419,200,0
NE,20015,ws25,270,random,2,5,7652,9.61174,471,0.591627,3345,200,0
NE,20015,ws25,180,cell6_barriers,0,1,5414,6.80057,471,0.591627,2188,200,0
NE,20015,ws25,180,cell5_hilly,2,4,5736,7.20503,471,0.591627,2317,200,0
NE,20015,ws25,180,cell6_barriers,0,3,5509,6.9199,471,0.591627,2242,200,0
NE,20015,ws25,270,proximity,2,1,289,0.363015,471,0.591627,175,200,0
NE,20015,ws25,270,proximity,2,2,98,0.123099,471,0.591627,47,200,0
NE,20015,ws25,180,cell6_barriers,0,4,5720,7.18494,471,0.591627,2310,200,0
NE,20015,ws25,180,cell6_barriers,0,5,5543,6.96261,471,0.591627,2241,200,0
NE,20015,ws25,270,proximity,0,3,1990,2.49965,471,0.591627,990,200,0
NE,20015,ws25,270,proximity,0,1,1667,2.09393,471,0.591627,1165,200,0
NE,20015,ws25,180,cell6_barriers,2,1,5423,6.81187,471,0.591627,2245,200,0
NE,20015,ws25,180,cell6_barriers,2,2,5455,6.85207,471,0.591627,2231,200,0
NE,20015,ws25,270,proximity,0,2,2111,2.65164,471,0.591627,1276,200,0
NE,20015,ws25,180,cell6_barriers,2,3,5658,7.10706,471,0.591627,2250,200,0
NE,20015,ws25,270,proximity,2,4,580,0.728543,471,0.591627,324,200,0
NE,20015,ws25,180,cell6_barriers,2,4,5720,7.18494,471,0.591627,2318,200,0
NE,20015,ws25,270,proximity,2,5,775,0.973484,471,0.591627,436,200,0
NE,20015,ws25,180,cell6_barriers,2,5,5565,6.99024,471,0.591627,2236,200,0
NE,20015,ws25,270,open_anchor,0,1,36,0.0452199,471,0.591627,29,200,0
NE,20015,ws25,270,proximity,0,5,2163,2.71696,471,0.591627,1405,200,0
NE,20015,ws25,270,open_anchor,0,2,39,0.0489882,471,0.591627,29,200,0
NE,20015,ws25,270,open_anchor,0,3,68,0.0854153,471,0.591627,51,200,0
NE,20015,ws25,270,cell1_baseline,0,1,43,0.0540126,471,0.591627,32,200,0
NE,20015,ws25,270,open_anchor,0,5,64,0.0803909,471,0.591627,46,200,0
NE,20015,ws25,270,open_anchor,2,1,200,0.251222,471,0.591627,103,200,0
NE,20015,ws25,270,open_anchor,2,5,302,0.379345,471,0.591627,126,200,0
NE,20015,ws25,270,open_anchor,2,2,373,0.468528,471,0.591627,194,200,0
NE,20015,ws25,270,cell1_baseline,2,1,225,0.282624,471,0.591627,119,200,0
NE,20015,ws25,270,cell1_baseline,0,3,142,0.178367,471,0.591627,107,200,0
NE,20015,ws25,270,cell1_baseline,0,5,312,0.391906,471,0.591627,193,200,0
NE,20015,ws25,270,cell2_ground,0,1,64,0.0803909,471,0.591627,45,200,0
NE,20015,ws25,270,open_anchor,2,4,911,1.14431,471,0.591627,488,200,0
NE,20015,ws25,270,cell1_baseline,0,2,835,1.04885,471,0.591627,494,200,0
NE,20015,ws25,270,cell2_ground,0,2,65,0.081647,471,0.591627,50,200,0
NE,20015,ws25,270,proximity,0,4,5352,6.72269,471,0.591627,2507,200,0
NE,20015,ws25,270,open_anchor,2,3,1633,2.05122,471,0.591627,895,200,0
NE,20015,ws25,270,cell2_ground,0,5,66,0.0829031,471,0.591627,48,200,0
NE,20015,ws25,270,cell1_baseline,2,4,908,1.14055,471,0.591627,518,200,0
NE,20015,ws25,270,cell2_ground,2,1,212,0.266295,471,0.591627,111,200,0
NE,20015,ws25,270,proximity,2,3,5839,7.33441,471,0.591627,2578,200,0
NE,20015,ws25,270,cell1_baseline,2,2,1997,2.50845,471,0.591627,1019,200,0
NE,20015,ws25,270,open_anchor,0,4,3256,4.08989,471,0.591627,1576,200,0
NE,20015,ws25,270,cell1_baseline,2,5,2487,3.12394,471,0.591627,996,200,0
NE,20015,ws25,270,cell1_baseline,2,3,2170,2.72575,471,0.591627,1161,200,0
NE,20015,ws25,270,cell1_baseline,0,4,3224,4.04969,471,0.591627,1509,200,0
NE,20015,ws25,270,cell2_ground,2,2,3451,4.33483,471,0.591627,1645,200,0
NE,20015,ws25,270,cell2_ground,2,3,4387,5.51055,471,0.591627,1744,200,0
NE,20015,ws25,270,cell2_ground,0,3,4086,5.13246,471,0.591627,2071,200,0
NE,20015,ws25,270,cell2_ground,0,4,4147,5.20908,471,0.591627,2109,200,0
NE,20015,ws25,270,cell2_ground,2,4,3121,3.92031,471,0.591627,1596,200,0
NE,20015,ws25,270,cell4_highonly,0,1,21,0.0263783,471,0.591627,17,200,0
NE,20015,ws25,270,cell4_highonly,0,2,32,0.0401955,471,0.591627,28,200,0
NE,20015,ws25,270,cell2_ground,2,5,4207,5.28445,471,0.591627,1814,200,0
NE,20015,ws25,270,cell4_highonly,0,3,49,0.0615493,471,0.591627,37,200,0
NE,20015,ws25,270,cell4_highonly,0,5,72,0.0904398,471,0.591627,49,200,0
NE,20015,ws25,270,cell4_highonly,0,4,135,0.169575,471,0.591627,93,200,0
NE,20015,ws25,270,cell4_highonly,2,1,80,0.100489,471,0.591627,38,200,0
NE,20015,ws25,270,cell3_lowonly,2,1,7531,9.45975,471,0.591627,3298,200,0
NE,20015,ws25,270,cell4_highonly,2,5,127,0.159526,471,0.591627,65,200,0
NE,20015,ws25,270,cell3_lowonly,0,2,7676,9.64188,471,0.591627,3336,200,0
NE,20015,ws25,270,cell3_lowonly,0,1,7512,9.43588,471,0.591627,3297,200,0
NE,20015,ws25,270,cell3_lowonly,0,3,7899,9.922,471,0.591627,3405,200,0
NE,20015,ws25,270,cell3_lowonly,0,4,7844,9.85291,471,0.591627,3385,200,0
NE,20015,ws25,270,cell3_lowonly,0,5,7635,9.59038,471,0.591627,3353,200,0
NE,20015,ws25,270,cell3_lowonly,2,2,7746,9.72981,471,0.591627,3371,200,0
NE,20015,ws25,270,cell3_lowonly,2,3,7956,9.99359,471,0.591627,3441,200,0
NE,20015,ws25,270,cell3_lowonly,2,5,7558,9.49366,471,0.591627,3265,200,0
NE,20015,ws25,270,cell3_lowonly,2,4,7828,9.83281,471,0.591627,3322,200,0
NE,20015,ws25,270,cell4_highonly,2,2,4883,6.13357,471,0.591627,2029,200,0
NE,20015,ws25,270,cell4_highonly,2,3,4826,6.06198,471,0.591627,2021,200,0
NE,20015,ws25,270,cell4_highonly,2,4,4590,5.76553,471,0.591627,1832,200,0
NE,20015,ws25,270,cell5_hilly,0,1,7352,9.2349,471,0.591627,3207,200,0
NE,20015,ws25,270,cell5_hilly,0,2,7528,9.45598,471,0.591627,3264,200,0
NE,20015,ws25,270,cell5_hilly,0,3,7722,9.69966,471,0.591627,3347,200,0
NE,20015,ws25,270,cell5_hilly,0,4,7784,9.77754,471,0.591627,3348,200,0
NE,20015,ws25,270,cell5_hilly,0,5,7454,9.36303,471,0.591627,3224,200,0
NE,20015,ws25,270,cell5_hilly,2,1,7505,9.42709,471,0.591627,3273,200,0
NE,20015,ws25,270,cell5_hilly,2,2,7631,9.58536,471,0.591627,3311,200,0
NE,20015,ws43,0,none,0,1,8938,11.2271,0,0.0,4106,200,0
NE,20015,ws43,0,none,0,2,9024,11.3351,0,0.0,4131,200,0
NE,20015,ws43,0,none,0,3,9057,11.3766,0,0.0,4117,200,0
NE,20015,ws43,0,none,0,4,9406,11.815,0,0.0,4211,200,0
NE,20015,ws43,0,none,0,5,9643,12.1126,0,0.0,4376,200,0
NE,20015,ws43,0,random,0,1,8922,11.207,471,0.591627,4093,200,0
NE,20015,ws43,0,random,0,2,8995,11.2987,471,0.591627,4118,200,0
NE,20015,ws43,0,random,0,3,9002,11.3075,471,0.591627,4073,200,0
NE,20015,ws43,0,random,0,4,9390,11.7949,471,0.591627,4197,200,0
NE,20015,ws43,0,random,0,5,9607,12.0674,471,0.591627,4360,200,0
NE,20015,ws25,270,cell5_hilly,2,3,7918,9.94586,471,0.591627,3431,200,0
NE,20015,ws43,0,random,2,1,8925,11.2108,471,0.591627,4095,200,0
NE,20015,ws25,270,cell5_hilly,2,4,7915,9.94209,471,0.591627,3409,200,0
NE,20015,ws43,0,random,2,3,9004,11.31,471,0.591627,4057,200,0
NE,20015,ws43,0,random,2,2,8992,11.2949,471,0.591627,4105,200,0
NE,20015,ws43,0,random,2,4,9388,11.7923,471,0.591627,4201,200,0
NE,20015,ws43,0,random,2,5,9606,12.0662,471,0.591627,4356,200,0
NE,20015,ws43,0,proximity,0,2,16,0.0200977,471,0.591627,15,200,0
NE,20015,ws43,0,proximity,0,3,84,0.105513,471,0.591627,68,200,0
NE,20015,ws25,270,cell6_barriers,0,1,7517,9.44216,471,0.591627,3315,200,0
NE,20015,ws43,0,proximity,0,1,323,0.405723,471,0.591627,231,200,0
NE,20015,ws25,270,cell6_barriers,0,2,7676,9.64188,471,0.591627,3336,200,0
NE,20015,ws43,0,proximity,0,4,26,0.0326588,471,0.591627,21,200,0
NE,20015,ws43,0,proximity,0,5,108,0.13566,471,0.591627,81,200,0
NE,20015,ws25,270,cell6_barriers,0,4,7844,9.85291,471,0.591627,3385,200,0
NE,20015,ws25,270,cell5_hilly,2,5,7454,9.36303,471,0.591627,3224,200,0
NE,20015,ws25,270,cell6_barriers,0,3,7899,9.922,471,0.591627,3405,200,0
NE,20015,ws43,0,proximity,2,1,353,0.443406,471,0.591627,194,200,0
NE,20015,ws25,270,cell6_barriers,0,5,7635,9.59038,471,0.591627,3353,200,0
NE,20015,ws43,0,proximity,2,3,709,0.89058,471,0.591627,382,200,0
NE,20015,ws43,0,open_anchor,0,2,16,0.0200977,471,0.591627,15,200,0
NE,20015,ws43,0,open_anchor,0,1,24,0.0301466,471,0.591627,22,200,0
NE,20015,ws43,0,proximity,2,4,229,0.287649,471,0.591627,117,200,0
NE,20015,ws43,0,open_anchor,0,3,10,0.0125611,471,0.591627,10,200,0
NE,20015,ws43,0,open_anchor,0,4,30,0.0376832,471,0.591627,25,200,0
NE,20015,ws43,0,open_anchor,2,1,146,0.183392,471,0.591627,56,200,0
NE,20015,ws43,0,proximity,2,2,923,1.15939,471,0.591627,507,200,0
NE,20015,ws43,0,open_anchor,2,2,172,0.216051,471,0.591627,70,200,0
NE,20015,ws43,0,open_anchor,2,3,67,0.0841592,471,0.591627,26,200,0
NE,20015,ws43,0,open_anchor,2,4,307,0.385625,471,0.591627,131,200,0
NE,20015,ws43,0,cell1_baseline,0,1,19,0.023866,471,0.591627,18,200,0
NE,20015,ws43,0,cell1_baseline,2,1,50,0.0628054,471,0.591627,26,200,0
NE,20015,ws25,270,cell6_barriers,2,1,7531,9.45975,471,0.591627,3298,200,0
NE,20015,ws25,270,cell6_barriers,2,2,7746,9.72981,471,0.591627,3371,200,0
NE,20015,ws43,0,open_anchor,0,5,513,0.644383,471,0.591627,325,200,0
NE,20015,ws43,0,proximity,2,5,1223,1.53622,471,0.591627,687,200,0
NE,20015,ws43,0,cell1_baseline,0,2,16,0.0200977,471,0.591627,15,200,0
NE,20015,ws43,0,cell1_baseline,0,3,9,0.011305,471,0.591627,9,200,0
NE,20015,ws43,0,cell1_baseline,0,4,20,0.0251222,471,0.591627,17,200,0
NE,20015,ws43,0,open_anchor,2,5,413,0.518773,471,0.591627,195,200,0
NE,20015,ws43,0,cell1_baseline,2,2,49,0.0615493,471,0.591627,22,200,0
NE,20015,ws25,270,cell6_barriers,2,4,7828,9.83281,471,0.591627,3322,200,0
NE,20015,ws43,0,cell1_baseline,2,3,33,0.0414516,471,0.591627,19,200,0
NE,20015,ws25,270,cell6_barriers,2,3,7956,9.99359,471,0.591627,3441,200,0
NE,20015,ws43,0,cell1_baseline,0,5,296,0.371808,471,0.591627,199,200,0
NE,20015,ws43,0,cell1_baseline,2,4,71,0.0891837,471,0.591627,32,200,0
NE,20015,ws43,0,cell2_ground,0,5,46,0.057781,471,0.591627,33,200,0
NE,20015,ws43,0,cell2_ground,0,2,17,0.0213538,471,0.591627,15,200,0
NE,20015,ws25,270,cell6_barriers,2,5,7558,9.49366,471,0.591627,3265,200,0
NE,20015,ws43,0,cell2_ground,0,3,10,0.0125611,471,0.591627,10,200,0
NE,20015,ws43,0,cell2_ground,0,4,20,0.0251222,471,0.591627,17,200,0
NE,20015,ws43,0,cell2_ground,0,1,30,0.0376832,471,0.591627,28,200,0
NE,20015,ws43,0,cell2_ground,2,4,135,0.169575,471,0.591627,58,200,0
NE,20015,ws43,0,cell2_ground,2,1,46,0.057781,471,0.591627,22,200,0
NE,20015,ws43,0,cell2_ground,2,3,34,0.0427077,471,0.591627,20,200,0
NE,20015,ws43,0,cell2_ground,2,2,45,0.0565249,471,0.591627,22,200,0
NE,20015,ws43,0,cell1_baseline,2,5,322,0.404467,471,0.591627,171,200,0
NE,20015,ws43,0,cell4_highonly,0,1,15,0.0188416,471,0.591627,14,200,0
NE,20015,ws43,0,cell4_highonly,0,3,6,0.00753665,471,0.591627,6,200,0
NE,20015,ws43,0,cell4_highonly,0,2,12,0.0150733,471,0.591627,11,200,0
NE,20015,ws43,0,cell2_ground,2,5,372,0.467272,471,0.591627,176,200,0
NE,20015,ws43,0,cell4_highonly,2,1,45,0.0565249,471,0.591627,20,200,0
NE,20015,ws43,0,cell4_highonly,0,4,17,0.0213538,471,0.591627,15,200,0
NE,20015,ws43,0,cell4_highonly,2,2,44,0.0552687,471,0.591627,22,200,0
NE,20015,ws43,0,cell4_highonly,0,5,102,0.128123,471,0.591627,72,200,0
NE,20015,ws43,0,cell4_highonly,2,3,25,0.0314027,471,0.591627,13,200,0
NE,20015,ws43,0,cell4_highonly,2,4,49,0.0615493,471,0.591627,23,200,0
NE,20015,ws43,0,cell4_highonly,2,5,91,0.114306,471,0.591627,41,200,0
NE,20015,ws43,0,cell3_lowonly,0,2,8923,11.2083,471,0.591627,4073,200,0
NE,20015,ws43,0,cell3_lowonly,2,4,9366,11.7647,471,0.591627,4230,200,0
NE,20015,ws43,0,cell3_lowonly,0,1,8879,11.153,471,0.591627,4050,200,0
NE,20015,ws43,0,cell3_lowonly,0,3,8973,11.2711,471,0.591627,4043,200,0
NE,20015,ws43,0,cell3_lowonly,0,4,9285,11.663,471,0.591627,4150,200,0
NE,20015,ws43,0,cell3_lowonly,2,1,8890,11.1668,471,0.591627,4063,200,0
NE,20015,ws43,0,cell3_lowonly,2,3,9013,11.3213,471,0.591627,4040,200,0
NE,20015,ws43,0,cell3_lowonly,2,2,8962,11.2572,471,0.591627,4061,200,0
NE,20015,ws43,0,cell3_lowonly,2,5,9560,12.0084,471,0.591627,4316,200,0
NE,20015,ws43,0,cell3_lowonly,0,5,9580,12.0335,471,0.591627,4349,200,0
NE,20015,ws43,0,cell5_hilly,0,3,8824,11.0839,471,0.591627,4014,200,0
NE,20015,ws43,0,cell5_hilly,0,1,8849,11.1153,471,0.591627,4046,200,0
